model,model_family,strategy,calibration_method,selection_split,roc_auc,pr_auc,precision,recall,f1,threshold,tn,fp,fn,tp
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6666666666666666,0.01288936627282492,0.02528977871443625,0.77,42379,24,3676,48
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6666666666666666,0.012352309344790547,0.024255206960189825,0.78,42380,23,3678,46
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6721311475409836,0.01100966702470462,0.02166446499339498,0.79,42383,20,3683,41
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6326530612244898,0.00832438238453276,0.016432547044791943,0.8,42385,18,3693,31
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6046511627906976,0.006981740064446832,0.01380408813379347,0.81,42386,17,3698,26
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.625,0.006713211600429645,0.013283740701381509,0.82,42388,15,3699,25
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5882352941176471,0.0053705692803437165,0.010643959552953698,0.83,42389,14,3704,20
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6296296296296297,0.004564983888292159,0.009064249533457745,0.84,42393,10,3707,17
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5714285714285714,0.00322234156820623,0.006408544726301735,0.85,42394,9,3712,12
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6,0.0024167561761546724,0.0048141214228403315,0.86,42397,6,3715,9
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.75,0.001611170784103115,0.003215434083601286,0.87,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.6666666666666666,0.0010741138560687433,0.0021447721179624667,0.88,42401,2,3720,4
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5,0.0005370569280343716,0.001072961373390558,0.89,42401,2,3722,2
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5,0.0005370569280343716,0.001072961373390558,0.9,42401,2,3722,2
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.3333333333333333,0.0002685284640171858,0.0005366246310705661,0.91,42401,2,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5,0.0002685284640171858,0.0005367686527106817,0.92,42402,1,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.5,0.0002685284640171858,0.0005367686527106817,0.93,42402,1,3723,1
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.94,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.95,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.96,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.97,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.98,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,sigmoid,valid,0.7645585484003384,0.25731774941184415,0.0,0.0,0.0,0.99,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.08349073574383882,0.9970461868958109,0.1540791766951614,0.01,1644,40759,11,3713
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.10080118188533439,0.9527389903329753,0.18231334463799392,0.02,10753,31650,176,3548
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.107128523355253,0.9317937701396348,0.19216392080852832,0.03,13482,28921,254,3470
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.11542439495276839,0.8990332975295381,0.20458295142071495,0.04,16745,25658,376,3348
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.13907103825136613,0.8200859291084855,0.23781342470020245,0.05,23497,18906,670,3054
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.14065546374524185,0.813641245972073,0.23984801709807646,0.06,23891,18512,694,3030
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.14915044156380727,0.7755102040816326,0.25018408628232336,0.07,25928,16475,836,2888
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.164621932899349,0.7062298603651987,0.267005076142132,0.08,29057,13346,1094,2630
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.17326321616385276,0.6723952738990333,0.2755281690140845,0.09,30455,11948,1220,2504
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.18423321056343547,0.6313104189044039,0.2852289960570215,0.1,31993,10410,1373,2351
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.21066749200453935,0.5483351235230934,0.30438995304464483,0.11,34752,7651,1682,2042
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.21125298453233676,0.5464554242749732,0.3047091412742382,0.12,34805,7598,1689,2035
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.22822710895763448,0.49328678839957035,0.3120699906565871,0.13,36191,6212,1887,1837
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.2474318892362662,0.4462943071965628,0.3183603103151039,0.14,37348,5055,2062,1662
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.2474318892362662,0.4462943071965628,0.3183603103151039,0.15,37348,5055,2062,1662
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.2880694143167028,0.35660580021482274,0.3186945044396448,0.16,39121,3282,2396,1328
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.2880694143167028,0.35660580021482274,0.3186945044396448,0.17,39121,3282,2396,1328
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3114754098360656,0.32142857142857145,0.31637372802960223,0.18,39757,2646,2527,1197
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3114754098360656,0.32142857142857145,0.31637372802960223,0.19,39757,2646,2527,1197
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.31273014203051025,0.31928034371643393,0.31597129949508374,0.2,39790,2613,2535,1189
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.31273014203051025,0.31928034371643393,0.31597129949508374,0.21,39790,2613,2535,1189
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.34298517752499136,0.26718582169709987,0.300377358490566,0.22,40497,1906,2729,995
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.34298517752499136,0.26718582169709987,0.300377358490566,0.23,40497,1906,2729,995
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.343619972260749,0.26611170784103116,0.29993946731234866,0.24,40510,1893,2733,991
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.362090418913314,0.23442534908700322,0.28459657701711494,0.25,40865,1538,2851,873
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.36363636363636365,0.23200859291084855,0.28327868852459015,0.26,40891,1512,2860,864
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3642524354087251,0.23093447905477982,0.2826622843056697,0.27,40902,1501,2864,860
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3642524354087251,0.23093447905477982,0.2826622843056697,0.28,40902,1501,2864,860
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3786359077231695,0.2027389903329753,0.26407834907310246,0.29,41164,1239,2969,755
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3786359077231695,0.2027389903329753,0.26407834907310246,0.3,41164,1239,2969,755
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3826963906581741,0.19360902255639098,0.257132667617689,0.31,41240,1163,3003,721
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3997370151216305,0.16326530612244897,0.23183984747378455,0.32,41490,913,3116,608
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.3997370151216305,0.16326530612244897,0.23183984747378455,0.33,41490,913,3116,608
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.4,0.16272824919441461,0.2313418591334224,0.34,41494,909,3118,606
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.4322381930184805,0.11305048335123523,0.17922520221370797,0.35,41850,553,3303,421
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.43875278396436523,0.10580021482277122,0.17048896581566422,0.36,41899,504,3330,394
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.43875278396436523,0.10580021482277122,0.17048896581566422,0.37,41899,504,3330,394
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.43875278396436523,0.10580021482277122,0.17048896581566422,0.38,41899,504,3330,394
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.4694589877835951,0.07223415682062298,0.12520363043984176,0.39,42099,304,3455,269
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5037593984962406,0.05397422126745435,0.0975018190637885,0.4,42205,198,3523,201
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5037593984962406,0.05397422126745435,0.0975018190637885,0.41,42205,198,3523,201
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5037593984962406,0.05397422126745435,0.0975018190637885,0.42,42205,198,3523,201
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5037593984962406,0.05397422126745435,0.0975018190637885,0.43,42205,198,3523,201
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5399239543726235,0.038131041890440386,0.07123150238274392,0.44,42282,121,3582,142
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5399239543726235,0.038131041890440386,0.07123150238274392,0.45,42282,121,3582,142
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5399239543726235,0.038131041890440386,0.07123150238274392,0.46,42282,121,3582,142
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5911949685534591,0.025241675617615467,0.048416173062065415,0.47,42338,65,3630,94
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5911949685534591,0.025241675617615467,0.048416173062065415,0.48,42338,65,3630,94
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5911949685534591,0.025241675617615467,0.048416173062065415,0.49,42338,65,3630,94
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.5911949685534591,0.025241675617615467,0.048416173062065415,0.5,42338,65,3630,94
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.51,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.52,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.53,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.54,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.55,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.56,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.57,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.58,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.59,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.6,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.61,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.62,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6705882352941176,0.015306122448979591,0.029929115253347335,0.63,42375,28,3667,57
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6756756756756757,0.01342642320085929,0.02632964718272775,0.64,42379,24,3674,50
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6756756756756757,0.01342642320085929,0.02632964718272775,0.65,42379,24,3674,50
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.6756756756756757,0.01342642320085929,0.02632964718272775,0.66,42379,24,3674,50
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.67,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.68,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.69,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.7,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.71,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.72,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.73,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.74,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.75,0.001611170784103115,0.003215434083601286,0.75,42401,2,3718,6
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.76,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.77,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.78,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.79,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.8,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.81,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.82,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.83,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.84,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.85,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.86,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.87,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.88,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.89,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.9,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.91,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.92,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.93,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.94,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.95,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.96,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.97,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.98,42403,0,3724,0
stage5_xgboost_raw_cuda,xgboost,raw,isotonic,valid,0.7663245490883812,0.2517091948498324,0.0,0.0,0.0,0.99,42403,0,3724,0
